adj_form_lower,very,more,most,so,not,as,too,really,much,pretty,less,n't,even,also,quite,extremely,still,highly,just,always,completely,relatively,particularly,only,far,now,all,almost,truly,incredibly,fairly,increasingly,rather,especially,slightly,absolutely,totally,often,super,entirely,somewhat,already,that,equally,no,fully,potentially,mostly,perfectly,well,nearly,deeply,largely,seemingly,actually,longer,sometimes,significantly,both,probably,politically,generally,never,usually,easily,surprisingly,currently,simply,ever,overly,definitely,certainly,once,immediately,otherwise,yet,real,any,clearly,readily,virtually,utterly,environmentally,mentally,hugely,partly,exceptionally,unusually,about,long,previously,physically,remarkably,terribly,socially,seriously,genuinely,purely,however,reasonably
lower,13.82,21.749,14.9,12.45,35.086,14.071,6.245,10.817,214.439,4.796,6.708,17.029,105.57,50.369,8.485,7.483,45.475,2.236,15.811,19.647,4.123,39.013,5.916,15.843,91.132,25.846,14.731,3.0,5.831,5.745,6.481,13.115,10.677,6.481,117.771,3.162,2.828,27.749,2.828,2.0,45.607,14.731,2.0,3.464,38.833,1.732,23.958,49.79,1.414,4.899,1.0,1.732,6.0,5.292,33.719,6.928,12.728,129.738,9.747,19.079,1.0,44.497,11.18,27.785,3.162,7.211,13.928,12.124,21.237,1.414,11.045,12.49,4.583,9.381,4.69,7.616,3.0,25.788,10.296,1.0,1.732,1.0,1.0,1.0,2.646,1.732,3.606,2.646,10.0,5.568,3.742,3.162,8.544,2.236,2.0,3.742,3.162,1.414,5.916,5.745
larger,8.718,17.776,23.473,11.091,25.179,16.643,5.292,7.141,279.943,3.162,3.317,8.307,129.669,22.935,9.434,4.359,26.325,1.0,16.583,14.177,1.732,22.694,8.66,18.358,88.369,23.854,9.747,7.81,9.539,4.472,5.196,34.612,16.703,4.796,113.248,3.742,2.0,21.378,2.236,3.0,40.137,13.82,3.0,4.123,59.515,1.0,18.921,7.746,1.0,2.646,3.464,1.414,1.414,9.274,19.365,3.873,11.402,66.603,12.806,13.077,1.732,23.022,6.481,22.694,3.606,4.69,5.196,7.483,51.962,2.236,10.344,11.662,8.185,2.236,2.828,7.874,2.646,21.61,8.775,1.0,1.414,1.414,1.0,1.0,3.606,1.0,2.449,3.162,9.22,2.236,2.449,16.031,4.123,1.732,1.0,2.236,3.464,1.0,3.606,3.464
surprising,71.099,103.576,116.778,61.595,240.437,32.772,64.954,55.624,8.307,31.177,36.892,87.829,17.436,28.636,50.15,16.432,23.173,9.899,13.675,26.476,18.303,6.0,44.52,14.731,1.414,3.606,7.616,15.33,20.469,11.662,11.662,4.243,39.699,28.844,19.442,6.0,18.0,32.696,9.274,40.348,64.653,4.69,34.467,20.1,2.646,1.732,7.616,3.162,2.828,1.732,2.449,4.359,2.828,5.099,15.33,14.595,27.019,1.0,17.117,8.426,2.646,2.236,7.746,5.385,1.414,2.828,1.0,4.899,6.403,13.304,10.296,11.533,6.083,3.317,3.162,4.243,6.481,1.0,1.414,1.0,2.0,9.695,1.0,1.0,10.724,2.449,3.162,1.732,3.0,1.414,1.414,1.0,4.0,32.481,1.0,3.873,15.067,1.0,7.616,1.732
confident,138.271,210.675,51.643,100.319,78.141,60.15,43.852,48.836,14.071,93.531,61.417,42.474,11.958,40.976,56.169,43.209,43.692,31.544,15.33,31.812,38.588,18.894,15.362,10.724,1.414,28.81,19.416,5.385,17.407,15.875,55.678,38.73,13.638,10.909,4.796,36.428,28.965,5.196,23.324,20.224,20.469,14.142,24.393,19.287,1.414,44.181,1.0,6.403,11.091,3.317,2.236,6.0,4.359,9.0,8.367,14.071,3.0,1.732,14.0,5.385,4.123,10.198,10.0,8.544,1.414,8.246,4.243,4.583,9.747,32.047,11.662,9.592,11.225,3.317,6.325,13.675,19.925,1.0,11.358,1.0,1.0,12.57,1.414,4.359,6.557,1.414,5.745,6.164,2.828,2.828,3.0,4.583,8.485,8.544,8.602,2.449,7.348,2.0,7.28,34.886
sensitive,145.282,159.603,119.662,68.11,38.639,47.074,66.611,33.882,13.892,22.361,63.119,18.894,13.229,32.388,33.045,76.053,20.248,111.301,11.576,18.735,4.359,8.185,71.77,12.961,1.0,7.483,12.961,2.0,11.958,27.622,13.038,23.452,16.248,51.176,7.483,3.464,3.606,15.264,31.969,3.317,14.107,16.852,11.402,14.353,2.0,6.856,30.643,3.742,2.646,2.449,2.646,18.412,2.0,5.0,5.916,7.348,9.434,2.828,11.091,4.69,78.626,7.416,2.449,8.544,2.236,11.705,2.449,4.243,9.381,46.615,5.0,7.937,4.472,3.317,9.849,8.062,10.296,1.0,9.22,1.414,1.0,3.606,66.445,2.449,11.402,1.414,13.454,17.088,3.606,2.646,4.0,3.606,10.583,8.307,15.652,3.873,7.141,2.449,5.196,4.583
advanced,65.803,235.79,210.502,49.467,12.806,40.755,36.097,19.925,16.643,24.576,40.249,5.0,9.695,6.083,28.74,26.401,3.464,67.72,3.606,2.236,2.449,23.087,11.576,7.141,22.847,5.657,3.464,2.0,13.964,18.412,23.238,19.131,12.57,4.243,8.888,3.0,3.0,5.477,14.967,2.0,10.44,10.344,7.348,7.0,1.0,6.633,2.646,3.0,1.414,13.0,1.0,1.414,1.732,5.196,3.0,3.0,3.162,7.616,3.162,1.0,5.916,3.0,1.0,3.742,1.414,8.602,2.449,2.449,1.414,4.899,3.742,2.449,3.873,1.414,3.162,6.245,3.0,1.0,2.828,1.0,1.0,1.414,8.485,4.583,5.831,1.414,6.557,5.916,3.464,2.449,3.0,3.873,8.544,4.472,9.747,6.782,2.449,1.414,4.899,6.0
relevant,79.101,158.962,147.56,42.579,90.255,88.91,16.062,40.497,24.556,14.457,61.604,48.857,25.981,44.328,26.833,36.592,85.61,70.718,13.528,27.803,18.083,2.828,74.686,42.907,1.414,10.0,22.338,3.317,19.519,20.591,5.916,30.919,7.416,58.694,7.55,13.454,15.395,8.66,12.083,18.412,15.843,5.657,16.823,24.021,1.0,9.055,26.758,9.274,9.644,3.317,3.0,13.711,5.099,6.708,22.338,55.055,5.477,4.0,16.432,8.832,24.104,8.544,7.348,7.681,2.0,13.675,12.0,4.583,9.487,4.472,9.695,17.146,5.196,21.0,6.481,6.782,3.317,1.0,15.297,1.414,1.0,6.403,12.49,1.0,12.0,3.0,5.568,2.646,4.359,2.0,3.162,5.657,9.165,12.207,39.256,3.464,8.0,1.732,5.916,4.69
funny,151.898,41.952,19.723,125.399,87.235,84.664,52.545,105.338,12.207,100.005,33.196,66.851,45.869,35.944,65.977,36.606,35.805,3.873,40.682,36.428,5.196,6.403,33.808,25.219,1.414,6.083,19.313,25.259,24.021,33.362,10.909,6.557,28.914,22.869,12.369,6.481,9.381,39.648,27.35,3.742,16.031,8.66,39.332,14.731,2.0,2.236,8.775,12.247,5.099,4.123,5.099,12.288,2.828,4.243,34.147,15.232,34.38,1.414,28.373,6.928,1.414,7.071,16.462,12.49,1.0,25.397,1.0,8.426,8.0,5.477,10.954,8.544,10.63,3.464,4.0,7.81,18.303,1.0,4.359,1.0,1.732,4.0,1.0,1.0,9.11,3.464,9.274,4.69,6.633,3.0,1.732,1.732,8.185,16.279,1.0,22.65,40.682,4.472,7.071,7.211
critical,102.294,137.92,171.073,82.62,46.065,75.253,46.163,48.187,32.28,25.1,49.143,23.516,16.279,79.448,31.906,46.163,30.676,89.454,15.1,19.95,6.481,5.099,48.662,19.647,5.657,20.445,21.954,6.856,16.462,14.629,14.9,47.17,17.916,54.617,9.434,75.921,6.856,37.068,16.613,6.403,16.093,15.232,13.601,32.97,2.646,3.0,20.664,11.225,1.0,3.606,3.606,22.361,11.314,6.0,12.767,9.0,14.933,4.0,15.811,6.782,9.539,12.689,7.746,10.863,2.236,7.616,3.742,6.557,8.246,37.603,7.746,10.488,8.544,6.633,5.745,7.348,11.091,1.0,9.434,1.414,1.414,6.782,8.246,2.0,9.22,3.317,7.483,10.488,5.099,10.77,6.481,1.414,2.828,5.196,12.166,4.899,6.0,5.099,7.0,3.464
willing,60.49,152.47,36.919,63.875,176.417,39.9,60.49,38.419,15.0,10.247,75.406,109.567,54.873,64.195,48.031,11.747,61.025,4.123,26.0,107.921,17.578,3.873,9.434,47.074,4.69,44.407,29.086,14.457,18.385,5.745,5.099,32.879,5.196,8.0,2.646,13.342,18.33,35.581,5.568,13.856,8.062,16.186,5.099,15.684,2.0,15.297,7.28,6.633,48.436,4.69,3.317,2.236,5.568,12.649,30.496,46.723,12.845,1.414,23.473,15.067,2.828,19.209,21.703,23.302,5.292,10.488,13.528,15.395,20.761,5.568,15.937,24.658,8.888,5.916,6.928,22.694,3.317,3.606,16.882,10.296,3.0,4.0,1.0,5.292,1.414,1.0,3.742,6.083,5.568,3.162,5.657,3.162,5.745,2.828,1.414,6.325,10.536,1.0,7.746,3.0
visible,75.796,136.261,135.628,35.27,101.809,45.133,24.839,20.199,17.861,11.446,76.948,45.924,23.728,48.559,31.89,16.125,74.873,101.469,34.641,39.115,18.0,4.359,22.428,66.332,2.646,36.152,19.875,11.314,9.327,7.071,11.446,33.136,8.185,20.0,15.395,4.243,9.798,21.541,7.28,11.402,9.592,30.578,9.487,9.434,13.416,28.018,7.28,10.677,14.56,13.0,6.245,2.449,5.292,2.646,17.117,34.337,15.033,4.899,11.619,5.292,6.0,9.055,12.845,19.105,53.451,3.873,17.117,5.099,10.198,5.916,7.937,8.307,8.0,35.143,7.071,15.969,4.0,1.414,106.958,31.765,2.449,2.449,1.0,1.414,6.403,13.964,4.243,7.0,9.11,3.742,7.81,8.485,3.464,4.472,6.633,1.414,1.0,3.317,4.359,3.873
old,168.205,45.651,28.531,90.703,62.506,140.908,187.609,76.525,17.833,50.269,13.191,41.557,31.67,20.347,54.231,28.478,13.675,1.732,33.853,9.798,6.325,26.926,16.401,21.378,3.873,32.342,20.075,17.234,13.077,17.436,26.739,7.746,32.404,9.747,16.248,3.742,8.246,12.61,19.925,4.583,18.894,24.779,18.083,11.091,2.449,2.449,2.646,18.547,3.464,9.327,9.798,3.317,5.196,9.0,13.191,5.099,8.602,2.449,14.866,13.266,1.0,5.831,9.592,8.544,4.472,8.888,3.606,11.358,6.782,3.873,9.539,10.77,11.045,2.236,5.292,21.095,13.928,1.414,8.246,1.414,2.0,4.583,1.0,2.236,1.732,3.873,9.487,6.325,17.378,4.472,2.828,4.359,6.0,12.689,1.0,9.434,8.888,4.243,17.692,5.657
afraid,66.348,60.324,33.422,97.247,227.262,25.338,98.143,44.721,29.816,6.928,39.497,151.344,27.129,37.603,14.491,13.711,47.371,3.742,40.41,44.091,7.483,2.0,11.225,16.093,2.0,24.98,28.408,30.083,16.523,5.831,3.317,12.166,11.225,10.0,13.379,5.916,8.718,28.983,5.568,3.0,12.49,13.038,10.77,9.055,1.0,2.236,2.0,8.185,1.414,2.236,3.317,15.524,3.742,7.55,24.352,39.294,15.1,1.0,11.916,16.248,3.162,9.327,54.185,12.49,2.828,1.732,5.477,20.273,16.125,6.403,8.367,5.745,9.644,3.0,3.317,7.681,2.828,1.0,11.576,1.0,2.0,4.123,1.0,2.0,2.0,3.873,2.449,2.236,2.0,4.123,4.899,5.657,1.414,20.125,1.414,9.381,15.556,1.0,3.317,4.243
tough,180.795,36.056,18.493,80.025,43.382,101.691,80.542,136.7,10.344,103.721,18.166,34.713,22.65,32.573,42.083,66.053,38.026,4.472,35.567,57.21,2.646,16.34,50.498,13.784,3.162,5.657,16.125,9.539,14.967,42.837,22.804,33.211,25.259,44.17,11.091,5.292,4.0,22.65,31.305,1.732,13.191,24.331,30.083,23.367,1.0,1.414,17.407,5.831,2.0,6.403,5.196,1.732,1.0,8.485,12.53,5.477,21.237,3.742,13.82,10.392,11.576,9.899,5.916,15.067,2.0,21.142,3.606,6.164,4.583,9.11,24.454,13.304,6.245,2.0,9.899,9.274,45.2,1.0,4.472,1.0,1.732,2.449,1.732,51.029,4.243,1.0,18.52,16.34,5.477,5.292,4.123,20.591,9.592,8.775,1.414,13.82,9.798,1.414,10.0,8.888
related,18.439,64.746,23.664,16.0,141.46,11.091,7.28,26.173,27.857,3.464,15.264,53.46,24.94,56.427,9.899,6.557,17.776,20.976,21.448,24.495,10.954,3.162,27.295,28.39,6.083,12.369,60.241,4.472,8.544,2.646,5.916,5.568,7.81,28.983,16.432,6.325,11.225,44.34,1.732,12.806,35.903,8.062,3.317,7.348,2.646,6.083,17.578,36.235,4.796,8.124,11.091,14.629,21.142,11.402,30.887,8.185,12.923,21.048,13.82,34.234,12.45,18.841,5.745,32.094,7.211,3.873,4.796,12.124,5.568,2.0,15.556,15.427,6.164,9.644,11.314,5.196,1.414,1.0,24.759,2.236,1.414,2.449,12.649,2.449,2.0,18.055,2.449,1.0,3.464,3.162,6.245,5.745,2.0,2.449,5.477,3.162,3.464,7.81,4.359,22.45
rare,197.089,70.583,36.579,96.452,50.239,62.69,45.913,41.809,8.0,67.845,19.261,23.259,13.191,28.178,73.858,137.055,39.268,11.045,13.229,8.888,5.477,85.153,25.338,16.613,3.162,27.982,7.746,6.708,26.627,51.118,45.288,57.559,33.166,19.799,6.708,5.196,5.196,14.457,30.364,5.196,31.0,11.358,22.494,15.199,1.0,1.414,4.583,5.745,5.477,2.449,3.0,1.0,2.0,9.539,14.0,10.536,10.0,3.464,14.629,11.916,1.732,12.884,3.0,11.136,1.0,17.234,5.745,4.69,4.583,2.236,6.782,10.77,16.941,1.414,9.055,4.123,6.083,1.0,3.464,1.0,1.414,4.359,1.0,1.0,3.317,1.0,32.0,6.708,4.69,1.414,9.798,1.0,10.724,7.28,1.414,4.583,6.856,1.414,11.0,6.928
aggressive,118.651,234.693,107.921,46.195,48.642,60.655,73.014,39.9,8.367,38.079,70.597,25.417,19.391,14.248,33.181,46.69,11.402,34.467,10.149,13.038,4.123,11.269,37.696,9.592,1.414,3.873,7.483,11.269,8.485,17.635,26.552,47.875,20.616,20.174,13.0,2.449,4.243,17.407,18.894,2.236,15.748,10.817,12.45,18.466,2.0,3.873,13.416,4.472,2.236,2.828,4.69,2.236,2.0,6.245,4.359,4.472,16.462,2.646,9.798,3.464,8.775,8.775,12.369,11.619,1.414,11.747,2.449,3.317,6.856,60.498,5.657,5.0,4.472,3.873,5.477,5.385,17.146,1.0,5.477,1.0,1.0,2.236,2.236,2.646,5.099,1.732,10.536,22.0,2.449,2.0,3.873,22.45,6.325,6.164,7.483,6.325,2.0,3.873,3.606,5.916
friendly,180.657,79.574,41.641,78.816,40.423,53.151,43.92,55.714,9.055,26.077,38.536,22.539,16.186,26.944,36.125,54.982,19.105,6.0,15.811,47.969,8.124,17.378,24.779,13.892,1.732,7.483,24.779,10.488,10.863,33.556,12.961,9.695,12.884,15.906,4.359,6.083,7.937,9.274,56.859,10.0,10.198,8.426,15.875,10.488,1.0,3.0,5.745,15.78,9.798,3.0,2.236,3.0,8.602,13.928,8.485,7.483,7.616,1.0,14.9,3.464,7.874,22.428,6.856,15.033,1.414,11.358,2.646,3.317,7.416,27.695,5.916,6.557,9.849,5.196,11.045,8.485,14.9,1.0,3.317,1.414,1.414,1.732,204.832,3.0,3.464,1.414,20.64,11.0,2.236,4.796,7.0,1.732,9.165,8.0,6.928,3.0,20.298,4.583,7.0,9.747
bigger,5.196,18.574,10.0,7.141,31.922,15.232,5.292,9.434,233.032,2.449,3.0,14.248,204.824,19.975,7.55,3.742,20.857,1.0,25.962,21.0,2.236,10.198,2.828,25.593,76.668,25.942,12.083,11.045,6.403,2.449,3.0,16.155,9.22,2.449,61.96,3.606,2.0,13.379,1.414,2.0,19.0,14.457,2.646,2.646,64.846,1.0,18.111,5.292,1.0,3.742,3.464,1.0,1.732,6.557,20.567,2.236,9.381,28.302,10.77,18.788,1.0,11.576,7.874,15.33,4.0,3.464,4.359,9.274,29.563,1.0,16.34,12.53,4.796,1.732,2.0,6.928,1.732,41.665,9.327,1.0,1.414,1.0,1.0,1.414,4.123,1.0,2.449,1.732,12.166,1.414,2.0,13.0,3.162,1.0,1.0,2.449,1.732,1.0,2.828,2.0
diverse,101.454,168.882,121.322,55.489,18.947,143.792,25.846,26.096,9.327,28.653,36.715,12.083,3.0,17.292,36.18,43.023,6.245,44.721,5.385,7.616,11.705,15.297,12.083,8.124,1.732,4.899,7.616,1.732,27.203,51.245,20.273,58.472,15.067,9.274,5.745,4.123,9.434,8.307,9.592,6.083,11.0,14.457,7.348,23.728,2.0,6.708,5.292,1.414,3.606,5.657,1.732,5.099,4.796,10.909,5.196,2.236,4.0,6.245,10.0,1.414,19.235,3.317,1.0,4.359,1.414,21.401,2.646,2.236,3.606,1.414,4.359,6.481,6.325,1.0,9.22,5.292,4.69,2.0,3.606,1.0,1.0,4.583,5.568,1.0,19.339,1.0,14.491,13.153,3.606,1.0,3.162,6.856,23.409,3.742,13.528,3.317,8.062,1.0,8.944,6.928
detailed,110.209,236.717,86.562,42.814,29.547,62.61,33.526,25.298,20.421,24.92,33.362,16.492,5.916,24.352,27.767,45.299,5.657,89.146,8.602,5.916,8.485,11.0,13.342,7.746,2.236,6.928,15.133,1.0,6.083,49.92,28.337,16.155,17.059,8.544,4.899,2.449,3.873,9.22,17.776,3.464,9.274,9.434,8.775,9.695,1.0,31.209,2.0,2.828,11.533,27.495,3.0,8.426,1.732,2.646,6.557,3.162,5.0,2.646,8.66,2.0,1.414,4.899,5.196,6.325,3.0,14.629,4.583,6.403,6.164,17.833,2.449,4.0,3.873,2.236,4.796,9.849,4.123,1.0,11.314,1.414,1.0,2.236,1.0,1.0,7.874,1.732,14.56,18.166,2.828,5.745,13.528,2.236,18.762,6.164,1.732,4.583,2.0,1.0,5.099,10.677
affordable,128.752,235.051,141.986,35.791,38.262,38.936,7.874,34.928,24.739,27.677,39.598,17.088,8.602,34.278,48.146,47.476,27.185,39.787,11.533,15.652,13.266,47.276,9.434,27.019,2.236,16.793,10.536,4.899,25.239,28.39,20.809,19.131,13.565,7.141,3.0,8.718,15.199,8.062,33.437,7.616,11.662,10.677,6.325,8.124,1.0,5.292,3.873,9.11,7.071,5.196,3.0,8.246,4.472,5.0,15.46,15.46,1.732,3.0,23.043,3.162,1.732,12.61,3.464,10.05,28.948,35.043,4.899,4.583,2.646,2.646,8.775,8.426,6.325,3.0,4.359,10.05,4.243,1.0,2.646,6.557,1.414,4.0,1.732,1.0,4.123,1.732,11.045,4.123,4.69,1.732,4.243,1.0,13.304,3.317,2.236,5.385,14.731,1.414,2.646,19.545
personal,160.552,190.239,89.487,58.523,51.147,41.893,57.463,37.895,40.15,20.248,40.087,28.879,17.861,22.136,26.627,37.749,9.327,70.1,19.975,18.974,19.519,4.472,16.031,15.969,2.828,8.718,12.806,11.705,30.166,26.907,8.944,18.412,18.574,11.358,4.899,9.0,14.071,16.882,11.916,23.065,13.565,7.211,6.245,8.775,2.0,6.164,5.385,11.576,3.873,4.796,2.646,102.45,10.344,9.381,6.0,8.185,13.454,3.317,16.125,3.873,1.732,4.243,14.933,6.557,2.0,11.358,1.414,9.0,9.798,13.675,5.385,5.292,9.539,5.196,5.099,5.196,11.314,1.0,8.602,1.0,1.0,8.544,1.0,1.0,7.0,8.185,6.0,16.823,6.481,1.732,2.646,1.0,8.544,6.245,1.414,3.742,7.616,35.454,6.245,1.732
present,53.122,66.302,27.019,29.411,145.107,28.81,15.556,28.355,30.919,6.481,19.596,62.298,30.838,138.29,12.329,8.832,91.777,9.539,15.748,81.572,20.881,3.162,11.269,39.0,3.317,35.285,41.497,5.0,27.148,6.245,5.292,16.125,5.477,13.638,4.0,8.602,15.937,38.794,5.196,11.314,5.916,82.462,1.732,13.491,2.449,59.766,8.775,12.124,4.796,7.416,3.162,8.185,7.874,4.796,33.181,35.679,16.492,6.0,21.817,11.533,1.732,14.832,17.321,31.702,3.742,4.123,27.129,12.124,87.407,5.568,18.655,21.19,16.093,13.038,7.616,16.0,1.732,1.414,22.891,6.403,7.81,4.243,1.0,12.247,3.162,3.0,2.236,3.0,6.403,5.831,10.296,62.522,4.359,1.732,3.0,1.732,5.292,2.828,3.873,2.449
appropriate,65.886,169.189,174.258,32.218,116.756,63.6,14.457,30.61,8.062,15.748,23.0,48.405,18.439,35.917,36.878,14.036,24.536,25.159,13.528,32.202,28.178,4.0,38.0,54.873,3.162,13.711,13.711,8.246,10.05,10.1,8.775,5.568,17.804,33.749,2.828,19.9,28.46,11.619,5.099,55.92,14.177,3.873,5.477,17.944,1.0,12.166,5.385,5.831,38.039,3.0,2.646,4.0,4.796,7.937,13.038,29.513,10.954,1.0,14.967,17.464,7.483,12.247,19.365,10.863,3.162,7.211,5.196,5.745,14.213,2.646,10.77,20.809,5.477,3.464,10.677,6.557,3.873,1.0,9.274,1.0,2.0,8.185,11.0,1.414,5.099,2.449,4.243,2.449,4.472,1.732,1.732,3.606,6.164,5.385,20.347,2.236,3.742,1.732,5.292,8.185
specific,221.565,203.322,39.749,43.772,66.993,57.341,46.119,37.47,13.638,32.047,38.105,35.707,10.724,13.964,36.497,26.646,4.69,53.507,14.0,10.44,8.602,11.576,10.344,15.133,2.449,4.69,9.11,3.162,6.325,18.628,24.413,13.153,20.785,5.292,2.0,7.681,6.403,11.489,15.0,7.483,9.747,3.162,8.888,7.416,2.646,1.414,2.646,5.099,3.0,5.385,4.0,4.69,4.69,4.243,6.403,5.568,4.583,1.414,9.327,4.243,2.646,6.083,7.416,9.592,1.0,6.928,2.828,3.742,3.742,14.799,4.123,5.196,6.557,1.732,2.449,4.796,8.718,1.0,4.0,1.0,2.0,5.0,3.0,1.0,2.236,2.236,5.657,9.849,8.832,1.0,2.449,2.236,8.307,7.874,3.606,2.828,1.732,2.0,4.899,7.483
talented,158.297,88.34,164.827,62.849,21.587,63.474,35.256,57.619,7.416,24.515,40.976,15.46,5.831,13.416,22.672,82.571,10.198,62.857,10.44,7.348,2.236,4.123,17.833,16.432,1.732,1.732,14.213,1.414,30.806,79.725,10.05,4.472,8.832,14.491,2.236,5.0,4.243,4.796,44.181,1.732,5.292,16.062,15.588,30.48,1.0,3.0,6.481,3.317,3.873,7.55,1.732,10.954,2.236,3.742,8.544,2.449,2.449,2.449,12.083,2.828,4.0,3.0,2.449,3.742,1.732,5.385,1.414,3.606,7.28,7.483,8.775,10.724,4.796,1.414,9.0,3.317,9.95,1.414,13.454,1.0,1.0,3.317,1.0,1.414,32.031,1.0,42.93,11.225,2.828,1.0,2.0,13.675,19.723,5.657,2.236,17.205,13.416,4.359,9.644,8.0
least,291.441,2.828,8.485,2.236,186.419,3.317,1.732,6.0,1.732,2.828,2.646,1.414,3.742,4.0,3.0,6.0,2.449,1.0,3.0,2.449,1.414,1.732,3.317,3.317,2.236,2.236,1.414,2.449,2.236,3.464,1.0,1.0,1.0,1.414,1.0,4.243,1.414,4.123,1.0,1.0,1.732,1.0,1.0,1.0,1.0,1.0,2.0,1.414,1.414,2.0,1.732,1.0,1.0,5.745,1.732,2.236,2.449,1.414,1.414,7.0,2.0,2.828,9.274,2.0,1.732,1.0,2.828,1.0,1.414,1.0,5.0,4.69,1.414,1.0,1.414,3.606,1.0,1.0,1.0,1.0,1.0,1.0,1.732,1.0,1.414,1.0,2.236,1.0,1.0,1.0,2.646,1.0,1.414,2.236,1.0,1.0,1.0,1.0,1.0,1.0
early,180.826,32.047,36.083,39.268,10.954,17.692,253.941,35.285,16.912,31.129,5.916,5.831,9.055,10.863,22.113,24.145,77.447,2.0,7.071,12.042,2.236,40.866,10.0,9.747,4.123,4.899,3.0,4.583,3.464,12.207,26.944,8.0,13.0,10.344,10.05,1.414,2.0,6.245,17.607,1.414,9.055,4.472,4.243,4.583,2.236,1.414,4.243,5.292,1.414,4.243,2.646,1.0,1.414,4.0,5.831,4.359,3.162,2.646,4.243,7.616,1.0,4.359,7.141,8.124,2.449,11.832,2.828,2.828,4.359,1.414,5.099,4.472,3.0,1.0,2.236,4.0,5.477,1.0,3.606,1.0,1.0,1.0,1.0,1.0,1.0,1.414,8.246,21.0,13.266,2.236,1.732,1.0,7.937,7.141,1.0,3.606,2.0,1.0,2.646,8.775
grateful,164.341,60.721,56.009,168.241,22.517,22.091,10.817,63.844,10.954,14.071,10.909,13.601,12.083,50.16,18.385,82.365,23.749,8.062,45.299,35.1,8.485,2.0,28.513,10.817,1.0,10.296,23.238,10.05,58.924,58.06,2.0,6.557,8.718,40.583,3.742,9.11,9.695,8.185,23.087,9.0,6.708,6.0,4.359,13.856,1.0,3.873,1.414,7.141,2.449,2.449,1.414,64.9,2.0,4.123,13.675,3.317,3.162,1.414,13.638,8.426,2.0,6.403,6.164,6.633,1.732,3.162,3.0,15.166,23.833,4.796,10.536,14.9,3.873,4.899,1.414,4.583,5.831,1.0,8.775,1.0,1.0,8.185,1.414,1.0,21.448,2.0,9.434,2.449,1.414,1.0,1.0,1.0,1.732,7.416,1.0,4.123,16.523,1.732,6.0,1.0
natural,98.939,177.265,107.406,69.397,58.129,74.793,14.933,30.397,33.897,29.766,30.1,28.089,12.247,22.338,51.942,17.55,12.689,6.708,35.637,12.649,71.127,11.225,8.062,127.769,3.0,5.745,64.823,22.249,23.854,15.33,17.029,5.477,11.832,5.477,3.0,19.672,39.912,6.708,21.84,35.071,12.41,6.083,3.317,10.344,1.732,14.933,2.828,14.56,55.884,3.742,8.775,4.359,7.211,17.292,9.0,7.071,4.899,1.414,12.288,9.22,1.414,5.385,5.568,5.831,2.0,11.79,2.236,13.379,7.071,1.732,3.317,5.0,6.928,2.449,8.718,5.385,10.77,1.0,6.0,1.732,2.646,12.369,1.0,1.0,1.414,6.481,6.245,3.162,3.464,3.162,2.828,2.828,8.0,2.646,1.732,3.0,6.403,36.81,5.568,5.831
worried,96.732,102.382,42.367,90.239,131.773,38.872,89.415,84.982,26.758,22.561,46.303,91.449,23.875,66.963,28.844,38.833,53.507,5.196,49.769,45.749,5.099,2.236,43.093,26.589,1.0,29.9,35.341,8.426,18.221,11.576,5.568,49.356,14.933,29.749,25.652,5.099,5.196,17.833,12.369,3.873,20.174,28.983,25.612,13.379,2.236,1.414,2.236,15.492,1.0,3.464,2.0,39.319,2.828,4.796,20.881,20.881,8.124,3.317,11.314,18.193,1.0,7.211,24.413,8.367,3.0,1.732,9.055,11.269,19.468,28.089,13.711,10.0,7.746,9.165,3.0,8.246,11.874,1.0,23.643,1.0,1.0,1.732,1.0,2.236,4.359,3.464,4.123,3.606,2.828,16.432,4.0,1.0,1.414,21.471,1.0,24.515,21.817,1.414,5.196,3.464
productive,96.291,226.173,144.817,32.031,43.532,67.179,11.446,30.43,10.488,20.881,66.378,23.108,8.062,13.416,22.45,37.054,17.72,67.831,5.831,13.784,4.359,10.536,20.688,12.41,1.414,3.317,7.416,1.0,16.492,25.593,15.875,10.44,9.592,16.371,3.464,2.646,4.472,8.185,19.875,4.69,11.576,7.81,10.198,13.638,1.414,15.33,15.264,6.0,5.831,2.449,2.0,3.0,4.69,4.69,11.705,12.41,5.0,2.828,11.0,2.828,3.742,6.633,8.426,7.483,1.414,12.649,4.243,3.162,4.69,8.124,4.359,5.385,8.426,8.246,11.705,4.69,8.718,1.0,3.0,1.0,1.0,2.0,3.162,3.742,11.747,2.236,11.705,9.0,2.236,3.464,5.657,4.243,13.601,9.487,12.767,3.464,7.348,2.0,3.317,10.77
